Cell line name,Compound A,Compound B,Max. conc. A,Max. conc. B,IC50 A,H A,Einf A,IC50 B,H B,Einf B,Synergy score,QA,Combination ID,Challenge,Dataset
HCC70,EGFR,AKT_1,0.1,1,0.1,10,94.6000733,0.208934027,1.3842676,24.32719377,47.21543,1,AKT_1.EGFR,ch1,train
Hs-578-T,EGFR,AKT_1,0.1,1,1,0,100,0.112009924,10,45.34893869,-38.83305,1,AKT_1.EGFR,ch1,train
MDA-MB-157,EGFR,AKT_1,0.1,1,1,0,100,0.096211735,0.8634354,70.43209822,13.6794,-3,AKT_1.EGFR,ch1,train
MDA-MB-436,EGFR,AKT_1,0.1,1,0.028558388,10,94.1999791,1,0.7890119,77.03759006,12.50661,1,AKT_1.EGFR,ch1,train
MDA-MB-453,EGFR,AKT_1,0.1,1,0.059930122,0.5131004,0,0.064469903,0.8818056,3.10565974,35.65096,1,AKT_1.EGFR,ch1,train
MDA-MB-468,EGFR,AKT_1,0.1,1,0.040987363,0.9559652,58.08535914,1,0.7419602,11.03481013,69.06695,1,AKT_1.EGFR,ch1,train
BT-20,EGFR,BCL2_BCL2L1,0.1,1,0.010291885,10,87.3998739,1,10,77.20015393,10.4119,1,BCL2_BCL2L1.EGFR,ch1,train
BT-549,EGFR,BCL2_BCL2L1,0.1,1,0.1,10,86.4000758,0.256322074,10,89.49864756,-8.253868,1,BCL2_BCL2L1.EGFR,ch1,train
CAL-51,EGFR,BCL2_BCL2L1,0.1,1,0.000822315,6.8245473,93.05034579,0.181423818,0.9854903,83.24169866,45.68423,-3,BCL2_BCL2L1.EGFR,ch1,train
HCC1143,EGFR,BCL2_BCL2L1,0.1,1,0.003345621,1.3259626,64.97837349,1,1.2341979,13.84486448,11.50638,1,BCL2_BCL2L1.EGFR,ch1,train
HCC1187,EGFR,BCL2_BCL2L1,0.1,1,1,0,100,1,0,100,-8.017595,1,BCL2_BCL2L1.EGFR,ch1,train
HCC1395,EGFR,BCL2_BCL2L1,0.1,1,1,0,100,1,0,100,25.22752,1,BCL2_BCL2L1.EGFR,ch1,train
HCC1428,EGFR,BCL2_BCL2L1,0.1,1,1,0,100,0.144687009,0.8736524,0,-0.2366701,1,BCL2_BCL2L1.EGFR,ch1,train
HCC38,EGFR,BCL2_BCL2L1,0.1,1,0.1,10,93.80017016,0.264044718,10,10.59982968,5.717349,1,BCL2_BCL2L1.EGFR,ch1,train
HCC70,EGFR,BCL2_BCL2L1,0.1,1,1,0,100,1,0,100,-17.26343,1,BCL2_BCL2L1.EGFR,ch1,train
MDA-MB-231,EGFR,BCL2_BCL2L1,0.1,1,1,0,100,0.315943596,10,69.19965798,14.30364,1,BCL2_BCL2L1.EGFR,ch1,train
MDA-MB-453,EGFR,BCL2_BCL2L1,0.1,1,0.01085771,1.4428002,47.71073909,1,0.5143428,57.00407916,35.51502,1,BCL2_BCL2L1.EGFR,ch1,train
MFM-223,EGFR,BCL2_BCL2L1,0.1,1,1,0,100,1,0,100,-32.75178,1,BCL2_BCL2L1.EGFR,ch1,train
BT-20,FGFR,EGFR,1,0.1,1,10,88.00002132,0.021527837,1.8314489,88.8320322,19.19952,1,EGFR.FGFR,ch1,train
BT-549,FGFR,EGFR,1,0.1,0.153596127,2.7090823,62.85427763,0.007433144,10,93.59576001,-3.295388,1,EGFR.FGFR,ch1,train
CAL-148,FGFR,EGFR,1,0.1,1,0,100,1.00E-05,0.1,88.30077248,-47.35924,1,EGFR.FGFR,ch1,train
CAL-51,FGFR,EGFR,1,0.1,1,10,65.60015117,0.008692021,10,91.89998688,29.09108,-3,EGFR.FGFR,ch1,train
CAMA-1,FGFR,EGFR,1,0.1,1,10,75.40015843,0.000781695,1.9081689,91.8214462,-17.92891,1,EGFR.FGFR,ch1,train
HCC1395,FGFR,EGFR,1,0.1,0.013034717,2.1859059,48.96726959,0.067389365,1.2753036,90.21014932,51.98533,1,EGFR.FGFR,ch1,train
HCC1428,FGFR,EGFR,1,0.1,1,0,100,1,0,100,-32.0158,-1,EGFR.FGFR,ch1,train
HCC1937,FGFR,EGFR,1,0.1,1,0,100,0.011119936,0.7510882,76.59460936,30.0064,1,EGFR.FGFR,ch1,train
HCC70,FGFR,EGFR,1,0.1,1,0,100,1,0,100,-12.35887,1,EGFR.FGFR,ch1,train
Hs-578-T,FGFR,EGFR,1,0.1,1,1.3723438,83.61688016,1,0,100,9.532939,-1,EGFR.FGFR,ch1,train
MDA-MB-157,FGFR,EGFR,1,0.1,0.030290617,1.7043017,36.60472872,0.1,10,93.00009454,14.61433,1,EGFR.FGFR,ch1,train
MDA-MB-231,FGFR,EGFR,1,0.1,1,0,100,1,0,100,-8.43381,1,EGFR.FGFR,ch1,train
MFM-223,FGFR,EGFR,1,0.1,0.245902906,0.5030193,0,1,0,100,-0.4352172,1,EGFR.FGFR,ch1,train
M14,FGFR,EGFR,1,0.1,1,0,100,0.032937335,3.5340717,50.95242034,-4.760586,-1,EGFR.FGFR,ch1,train
BT-20,MAP2K_1,EGFR,1,0.1,0.129993535,0.9991397,49.261173,0.015227843,1.3736771,76.15891357,53.61903,1,EGFR.MAP2K_1,ch1,train
BT-549,MAP2K_1,EGFR,1,0.1,0.022019292,4.2802915,86.72295403,0.001093034,10,90.72501194,-5.554851,1,EGFR.MAP2K_1,ch1,train
CAL-120,MAP2K_1,EGFR,1,0.1,0.017951961,10,93.95309874,1,0,100,6.416326,1,EGFR.MAP2K_1,ch1,train
CAL-148,MAP2K_1,EGFR,1,0.1,0.007127925,1.5945627,81.40696124,0.009612811,1.860557,88.88424212,-4.482228,1,EGFR.MAP2K_1,ch1,train
CAL-51,MAP2K_1,EGFR,1,0.1,1,10,83.20009228,0.1,10,78.40000239,3.35151,1,EGFR.MAP2K_1,ch1,train
CAMA-1,MAP2K_1,EGFR,1,0.1,1,0,100,1,0,100,17.71496,1,EGFR.MAP2K_1,ch1,train
HCC1428,MAP2K_1,EGFR,1,0.1,1,0,100,1,0,100,-30.01339,1,EGFR.MAP2K_1,ch1,train
Hs-578-T,MAP2K_1,EGFR,1,0.1,1,0,100,1,0,100,-27.19919,-1,EGFR.MAP2K_1,ch1,train
MDA-MB-231,MAP2K_1,EGFR,1,0.1,0.896425302,0.7861114,5.76053412,1,0,100,20.14626,1,EGFR.MAP2K_1,ch1,train
MDA-MB-453,MAP2K_1,EGFR,1,0.1,1,10,83.80012983,0.028689544,0.9608528,34.52898889,-18.64662,1,EGFR.MAP2K_1,ch1,train
MDA-MB-468,MAP2K_1,EGFR,1,0.1,0.194287655,2.9571838,92.2709394,0.028376821,2.9416662,81.26014248,100.9543,1,EGFR.MAP2K_1,ch1,train
M14,MAP2K_1,EGFR,1,0.1,0.185574243,0.8362116,4.68614319,0.095983777,0.6894753,0,32.81099,1,EGFR.MAP2K_1,ch1,train
BT-474,EGFR_2,AKT_1,1,1,0.137810888,1.4365156,10.36992065,0.183729034,1.2067246,0,43.64678,1,AKT_1.EGFR_2,ch1,train
BT-474,EGFR_2,AKT_1,3,3,0.235905868,0.9168335,0,0.206499424,1.5423973,7.04303812,48.22565,1,AKT_1.EGFR_2,ch1,train
CAMA-1,EGFR_2,AKT_1,1,1,1,0,100,0.800610685,0.8864847,0,-6.894141,1,AKT_1.EGFR_2,ch1,train
CAMA-1,EGFR_2,AKT_1,3,3,1,0,100,1.427639895,1.6133203,0,7.759386,1,AKT_1.EGFR_2,ch1,train
HCC1395,EGFR_2,AKT_1,3,3,3,10,68.60066975,0.737303134,5.1896757,50.56690762,12.23648,-1,AKT_1.EGFR_2,ch1,train
HCC1419,EGFR_2,AKT_1,1,1,0.291665295,10,67.89885187,0.07707165,2.4759645,44.63447506,40.49601,-1,AKT_1.EGFR_2,ch1,train
HCC1419,EGFR_2,AKT_1,3,3,0.52847393,1.5248397,36.90457236,0.132235477,1.0148686,32.72511597,32.55876,1,AKT_1.EGFR_2,ch1,train
HCC1500,EGFR_2,AKT_1,1,1,1,0,100,0.502520112,1.2925281,0,9.670229,1,AKT_1.EGFR_2,ch1,train
HCC1954,EGFR_2,AKT_1,3,3,0.223736655,1.9575749,43.26745134,1.412989503,0.9118778,0,66.96092,1,AKT_1.EGFR_2,ch1,train
MDA-MB-175-VII,EGFR_2,AKT_1,1,1,0.18777031,1.4278442,2.76914167,0.188729234,2.805901,32.6250633,34.931,-1,AKT_1.EGFR_2,ch1,train
MDA-MB-415,EGFR_2,AKT_1,3,3,1,0,100,0.192985332,1.5193649,40.32136795,4.117219,1,AKT_1.EGFR_2,ch1,train
MDA-MB-436,EGFR_2,AKT_1,3,3,0.171279674,10,91.89111869,3,0.4279361,60.00786677,18.44421,1,AKT_1.EGFR_2,ch1,train
MDA-MB-453,EGFR_2,AKT_1,3,3,3,0.5026929,47.18000323,0.595632323,0.9565002,23.13927708,16.69216,1,AKT_1.EGFR_2,ch1,train
UACC-812,EGFR_2,AKT_1,1,1,0.022181083,2.9368756,37.70882956,1,0,100,34.01387,1,AKT_1.EGFR_2,ch1,train
A549,EGFR_2,ALK,1,3,1,0,100,1.479930367,2.699951,0,25.55663,1,ALK.EGFR_2,ch1,train
Calu-3,EGFR_2,ALK,1,3,1,0.3902697,80.23352681,2.721488425,10,0,-7.030849,-3,ALK.EGFR_2,ch1,train
Calu-6,EGFR_2,ALK,1,3,1,0,100,1.519638777,10,33.32592617,0.6648298,1,ALK.EGFR_2,ch1,train
DMS-114,EGFR_2,ALK,1,3,1,10,93.80002362,0.55290023,1.0045328,0,6.777539,1,ALK.EGFR_2,ch1,train
NCI-H1299,EGFR_2,ALK,1,3,1,0,100,1.539299285,1.6910796,0,18.30909,1,ALK.EGFR_2,ch1,train
NCI-H1437,EGFR_2,ALK,1,3,0.03728732,0.2963441,72.29089018,0.704059318,0.8070684,0,-2.729943,1,ALK.EGFR_2,ch1,train
NCI-H1563,EGFR_2,ALK,1,3,1,0.5657325,17.63737468,0.695082853,1.694252,1.42824825,-1.687451,1,ALK.EGFR_2,ch1,train
NCI-H1975,EGFR_2,ALK,1,3,0.323376613,3.7794389,87.4263093,0.54797456,1.274686,0,0.797784,1,ALK.EGFR_2,ch1,train
NCI-H2170,EGFR_2,ALK,1,3,1,0.4248865,71.26862535,2.780925398,10,0,-40.63398,-1,ALK.EGFR_2,ch1,train
NCI-H2228,EGFR_2,ALK,1,3,1,0.1486843,19.28137991,0.030696499,0.8487233,0,4.356899,1,ALK.EGFR_2,ch1,train
NCI-H23,EGFR_2,ALK,1,3,1.00E-04,0.1,80.73818801,0.048313947,0.9963781,36.60627461,-13.29691,1,ALK.EGFR_2,ch1,train
NCI-H838,EGFR_2,ALK,1,3,1,0,100,0.949170215,1.8591189,0,23.09169,1,ALK.EGFR_2,ch1,train
HCC1187,EGFR_2,BCL2_2,3,3,1,0,100,1,0,100,6.17721,-3,BCL2_2.EGFR_2,ch1,train
BT-20,ERBB,AKT,3,3,0.013879472,0.8737687,76.19738339,1.180737562,0.9237286,1.90126474,75.40316,1,AKT.ERBB,ch1,train
BT-20,ERBB,AKT,1,1,0.164626818,10,77.57808386,1,1.1563535,44.99069051,1.371758,1,AKT.ERBB,ch1,train
CAL-120,ERBB,AKT,1,1,1,10,93.20010886,0.10268144,1.2696766,57.50403171,0.1959933,1,AKT.ERBB,ch1,train
CAL-51,ERBB,AKT,1,1,1,2.2537852,79.01156188,0.306863614,1.4159416,41.73221962,7.8161,1,AKT.ERBB,ch1,train
CAMA-1,ERBB,AKT,3,3,1,0,100,0.070916385,0.554179,0,10.14614,1,AKT.ERBB,ch1,train
CAMA-1,ERBB,AKT,1,1,1,0,100,0.206064981,1.8686735,14.60843846,15.01301,1,AKT.ERBB,ch1,train
DU-4475,ERBB,AKT,1,1,1,0,100,0.362529075,2.5000356,69.36260921,17.96867,-1,AKT.ERBB,ch1,train
HCC1143,ERBB,AKT,1,1,0.015128561,0.6751478,58.03471077,1,0.3290335,47.10975131,19.85155,1,AKT.ERBB,ch1,train
HCC1395,ERBB,AKT,3,3,3,10,80.60081961,0.04063998,0.441693,40.35271606,5.833781,-1,AKT.ERBB,ch1,train
HCC1395,ERBB,AKT,1,1,1,0,100,0.338840391,1.3264009,46.88858622,23.01357,1,AKT.ERBB,ch1,train
HCC1419,ERBB,AKT,3,3,0.140780665,1.1010642,18.4532825,0.623293048,0.5647822,0,32.66274,1,AKT.ERBB,ch1,train
HCC1428,ERBB,AKT,1,1,0.04183785,0.6565883,80.62916794,1,0,100,-7.973875,1,AKT.ERBB,ch1,train
HCC1954,ERBB,AKT,3,3,0.072592599,0.6781367,23.03683122,0.128993277,0.3857207,0,60.80097,1,AKT.ERBB,ch1,train
Hs-578-T,ERBB,AKT,1,1,1,0,100,0.169301857,1.1627798,55.09149299,5.710976,1,AKT.ERBB,ch1,train
MDA-MB-157,ERBB,AKT,3,3,3,0.3830324,33.07152339,0.297743676,0.1948856,0,-3.505665,1,AKT.ERBB,ch1,train
MDA-MB-157,ERBB,AKT,1,1,1,0.914037,62.31414444,0.274666544,10,83.59979173,50.51452,1,AKT.ERBB,ch1,train
MDA-MB-453,ERBB,AKT,3,3,3,0.9236518,13.63669177,1.63100158,0.6606627,0,17.31706,1,AKT.ERBB,ch1,train
MDA-MB-453,ERBB,AKT,1,1,0.287265943,10,55.99917864,0.304807933,2.5079252,33.73623533,39.78023,1,AKT.ERBB,ch1,train
MDA-MB-468,ERBB,AKT,3,3,3,0.2117174,36.94962351,2.392358916,10,0,106.8248,1,AKT.ERBB,ch1,train
MDA-MB-468,ERBB,AKT,1,1,1,10,82.00000479,0.310561393,10,45.6994919,74.66898,1,AKT.ERBB,ch1,train
M14,ERBB,AKT,1,1,0.166005081,4.0888729,40.04409897,0.23311262,3.0883498,31.88955081,-5.504747,-3,AKT.ERBB,ch1,train
647-V,FGFR,ERBB,3,0.1,1,0,100,0.071646393,1.4175385,72.73507185,13.62757,1,ERBB.FGFR,ch1,train
BT-20,FGFR,ERBB,1,1,1,0.4606182,79.33349144,0.2672081,10,70.2992931,-1.81518,1,ERBB.FGFR,ch1,train
BT-549,FGFR,ERBB,1,1,1,0.4781451,13.37940789,0.115481209,10,86.94969851,9.494321,1,ERBB.FGFR,ch1,train
CAL-120,FGFR,ERBB,1,1,0.025526342,10,86.93308291,0.326953295,10,92.59987958,69.96979,1,ERBB.FGFR,ch1,train
CAL-148,FGFR,ERBB,1,1,1,0,100,1,0,100,-45.37699,-1,ERBB.FGFR,ch1,train
DU-4475,FGFR,ERBB,1,1,0.027305029,10,81.23330744,1,0,100,-78.69106,-1,ERBB.FGFR,ch1,train
HCC1143,FGFR,ERBB,1,1,1,0.1079868,84.57075287,0.019325649,0.6523542,55.63633761,25.63454,1,ERBB.FGFR,ch1,train
HCC1395,FGFR,ERBB,1,1,0.009374741,1.4137862,47.21351267,1,0.3218791,84.79074927,64.35238,1,ERBB.FGFR,ch1,train
HCC1428,FGFR,ERBB,1,1,1,0,100,1,0,100,10.78371,1,ERBB.FGFR,ch1,train
HCC70,FGFR,ERBB,1,1,1,10,90.60024832,1,0,100,-58.86693,-1,ERBB.FGFR,ch1,train
Hs-578-T,FGFR,ERBB,1,1,1.00E-04,0.1,82.81528786,1.00E-04,0.1,89.84287612,29.89334,1,ERBB.FGFR,ch1,train
HT-1197,FGFR,ERBB,3,3,3,10,52.20016309,1,0,100,-39.56688,-1,ERBB.FGFR,ch1,train
HT-1376,FGFR,ERBB,3,1,1.445313474,2.0093135,77.72653411,0.071166989,0.949218,46.06431293,2.598166,1,ERBB.FGFR,ch1,train
J82,FGFR,ERBB,3,3,0.485298921,0.4013465,45.39587961,3.00E-04,0.1,83.73521545,40.04342,1,ERBB.FGFR,ch1,train
KU-19-19,FGFR,ERBB,3,3,1,0,100,1,0,100,-50.42143,-1,ERBB.FGFR,ch1,train
MDA-MB-157,FGFR,ERBB,1,1,0.036920388,1.2252513,30.94015628,0.258404635,10,72.19895717,39.6997,1,ERBB.FGFR,ch1,train
MDA-MB-231,FGFR,ERBB,1,1,0.325447046,10,88.59983604,1,0,100,-15.08077,1,ERBB.FGFR,ch1,train
MDA-MB-436,FGFR,ERBB,1,1,0.095812749,0.8172132,87.06407884,0.114823454,10,84.54949093,-5.823226,1,ERBB.FGFR,ch1,train
M14,FGFR,ERBB,1,1,1,0,100,0.199644317,10,47.63319461,-28.2755,-1,ERBB.FGFR,ch1,train
T-24,FGFR,ERBB,3,3,1,0,100,3,10,80.4001015,-1.508726,1,ERBB.FGFR,ch1,train
647-V,IAP,ERBB,0.003,0.1,0.000605017,1.5861738,3.7193425,0.098724477,0.9914944,58.23374099,6.407124,1,ERBB.IAP,ch1,train
J82,IAP,ERBB,3,3,0.005145618,0.6543879,21.539376,3.00E-04,0.1,84.81167039,16.83164,1,ERBB.IAP,ch1,train
KU-19-19,IAP,ERBB,3,3,1,0,100,1,0,100,-95.86531,-1,ERBB.IAP,ch1,train
SW780,IAP,ERBB,0.03,3,0.00112419,0.7521875,55.08606163,1,0,100,-178.6541,1,ERBB.IAP,ch1,train
T-24,IAP,ERBB,1,3,0.253577733,10,86.5986168,1.131137558,10,84.49909728,-18.59214,1,ERBB.IAP,ch1,train
TCCSUP,IAP,ERBB,0.03,3,0.000514951,0.2972573,61.17245785,3,0.1308894,75.25485677,21.87748,1,ERBB.IAP,ch1,train
BT-20,MAP2K_1,ERBB,1,1,0.026321976,0.7874488,52.44039043,0.169858448,1.0686219,69.72838867,26.87017,1,ERBB.MAP2K_1,ch1,train
CAL-120,MAP2K_1,ERBB,1,1,1,10,90.40007074,1,0,100,-4.937774,-1,ERBB.MAP2K_1,ch1,train
CAL-148,MAP2K_1,ERBB,1,1,1,0,100,1,0,100,36.9506,1,ERBB.MAP2K_1,ch1,train
CAMA-1,MAP2K_1,ERBB,1,1,1,10,92.00001425,1,0,100,11.67747,1,ERBB.MAP2K_1,ch1,train
DU-4475,MAP2K_1,ERBB,1,1,0.029558167,10,0.56634251,1,0,100,9.43266,-1,ERBB.MAP2K_1,ch1,train
HCC1806,MAP2K_1,ERBB,1,1,0.294223526,1.338853,29.93877001,1,0,100,50.84485,1,ERBB.MAP2K_1,ch1,train
HCC1937,MAP2K_1,ERBB,1,1,0.48596048,0.6678448,69.09869753,0.010755974,1.6426269,85.27363087,43.78416,1,ERBB.MAP2K_1,ch1,train
HCC38,MAP2K_1,ERBB,1,1,0.042069364,0.6920342,77.69904131,1.00E-04,0.1,72.82270966,34.01219,1,ERBB.MAP2K_1,ch1,train
HCC70,MAP2K_1,ERBB,1,1,0.232889306,10,88.78819871,1,0,100,40.77648,-1,ERBB.MAP2K_1,ch1,train
Hs-578-T,MAP2K_1,ERBB,1,1,0.102716883,0.6662854,49.61152176,0.017424438,2.734368,81.43335048,-3.743074,1,ERBB.MAP2K_1,ch1,train
HT-1197,MAP2K_1,ERBB,1,3,1,0.802278,67.97284183,1,0,100,-0.2337827,1,ERBB.MAP2K_1,ch1,train
HT-1376,MAP2K_1,ERBB,3,1,3,0.5461351,16.2816006,0.10120688,1.343014,45.7416797,56.20092,1,ERBB.MAP2K_1,ch1,train
KU-19-19,MAP2K_1,ERBB,3,3,0.990434921,10,31.29894191,1,0,100,-42.09745,-1,ERBB.MAP2K_1,ch1,train
MDA-MB-231,MAP2K_1,ERBB,1,1,1,0.6647821,0.28349812,1,10,91.00003542,28.10739,1,ERBB.MAP2K_1,ch1,train
MDA-MB-453,MAP2K_1,ERBB,1,1,1,0,100,0.287333728,10,51.99917781,-22.73189,1,ERBB.MAP2K_1,ch1,train
MDA-MB-468,MAP2K_1,ERBB,1,1,1,0,100,0.282733442,10,94.0998588,114.8552,1,ERBB.MAP2K_1,ch1,train
M14,MAP2K_1,ERBB,1,1,0.170844818,2.8683702,34.1892925,0.244247445,10,49.48651364,27.32132,-3,ERBB.MAP2K_1,ch1,train
SW780,MAP2K_1,ERBB,3,3,1.443730183,2.4458406,45.38994289,1,0,100,83.7001,1,ERBB.MAP2K_1,ch1,train
UM-UC-3,MAP2K_1,ERBB,3,3,0.244339375,5.0589722,55.47545684,3,1.881083,49.54384926,27.59342,1,ERBB.MAP2K_1,ch1,train
VM-CUB-1,MAP2K_1,ERBB,3,3,0.295626764,1.2074194,74.80007462,3.00E-04,0.1,60.12624545,67.79423,1,ERBB.MAP2K_1,ch1,train
BT-20,MTOR_1,ERBB,1,3,0.079548,1.5110494,30.31123409,0.023267026,10,72.59999748,38.62213,1,ERBB.MTOR_1,ch1,train
BT-20,MTOR_1,ERBB,1,1,0.303612689,1.3102269,17.26390679,0.163462809,3.2425911,67.24134533,7.107197,1,ERBB.MTOR_1,ch1,train
BT-474,MTOR_1,ERBB,1,3,0.107248829,7.6437867,27.98609465,0.336325656,1.199593,0,-11.51616,1,ERBB.MTOR_1,ch1,train
CAL-120,MTOR_1,ERBB,1,1,0.162564356,1.0791309,24.44747837,1.00E-04,0.1,84.97023535,11.42428,1,ERBB.MTOR_1,ch1,train
CAL-51,MTOR_1,ERBB,1,1,0.192462955,1.3822135,18.97652401,0.44790495,10,88.7963602,-1.869222,1,ERBB.MTOR_1,ch1,train
CAMA-1,MTOR_1,ERBB,1,3,0.152224262,2.3035334,18.48662387,1,0,100,5.194003,1,ERBB.MTOR_1,ch1,train
CAMA-1,MTOR_1,ERBB,1,1,0.357952196,1.8045804,18.58941267,0.425612085,10,93.19867357,-3.448257,1,ERBB.MTOR_1,ch1,train
DU-4475,MTOR_1,ERBB,1,1,0.178458621,1.0754219,0,1,0,100,-101.819,-1,ERBB.MTOR_1,ch1,train
HCC1143,MTOR_1,ERBB,1,1,0.305045294,10,57.89948692,0.08289376,0.8034733,66.51403955,31.61059,-1,ERBB.MTOR_1,ch1,train
HCC1187,MTOR_1,ERBB,1,3,1,0,100,1,0,100,-48.76037,-1,ERBB.MTOR_1,ch1,train
HCC1187,MTOR_1,ERBB,1,1,0.264869827,10,12.2998499,1,0,100,-0.6242202,1,ERBB.MTOR_1,ch1,train
HCC1395,MTOR_1,ERBB,1,3,0.252830337,10,67.19058317,3,0.651744,33.92537529,-40.47877,-1,ERBB.MTOR_1,ch1,train
HCC1395,MTOR_1,ERBB,1,1,0.516375485,0.7605263,6.9515642,1,0.3948379,77.11870643,-0.3383981,1,ERBB.MTOR_1,ch1,train
HCC1569,MTOR_1,ERBB,1,3,1.00E-04,0.1,66.33521891,3,0.2152073,67.56869582,6.16941,1,ERBB.MTOR_1,ch1,train
HCC1806,MTOR_1,ERBB,1,1,0.171633887,1.4746113,9.69665008,1,0,100,3.972506,1,ERBB.MTOR_1,ch1,train
HCC1954,MTOR_1,ERBB,1,3,0.075034799,3.7403569,18.84746036,0.111944978,0.8956798,29.2321781,58.95993,1,ERBB.MTOR_1,ch1,train
Hs-578-T,MTOR_1,ERBB,1,1,0.285208737,0.8035668,0,1.00E-04,0.1,91.25598047,1.693221,1,ERBB.MTOR_1,ch1,train
MDA-MB-231,MTOR_1,ERBB,1,1,0.323572741,0.9174724,24.76690413,1,0,100,-2.906901,1,ERBB.MTOR_1,ch1,train
MDA-MB-361,MTOR_1,ERBB,1,3,0.130810333,1.6520345,27.81521214,0.300626836,0.8680601,33.50743433,48.05224,1,ERBB.MTOR_1,ch1,train
MDA-MB-415,MTOR_1,ERBB,1,3,0.066685649,1.6138069,22.58096012,1,0,100,12.17432,1,ERBB.MTOR_1,ch1,train
MDA-MB-468,MTOR_1,ERBB,1,3,0.196390716,2.0076634,15.16322207,3,0.212982,22.41519413,53.9436,1,ERBB.MTOR_1,ch1,train
MDA-MB-468,MTOR_1,ERBB,1,1,1,1.117996,53.04136267,0.06156273,1.6927586,86.94597818,45.40276,1,ERBB.MTOR_1,ch1,train
M14,MTOR_1,ERBB,1,1,0.323543876,10,65.89948727,0.214275234,10,47.38588422,-9.21672,-1,ERBB.MTOR_1,ch1,train
BT-20,PIK3CA_4,ERBB,1,1,0.221478661,1.3825472,61.11384102,0.287679001,3.5108834,74.28126852,22.22986,1,ERBB.PIK3CA_4,ch1,train
CAL-120,PIK3CA_4,ERBB,1,1,0.037179605,10,82.79981388,1.00E-04,0.1,85.66275794,-30.30016,1,ERBB.PIK3CA_4,ch1,train
CAL-148,PIK3CA_4,ERBB,1,1,1,1.2322903,18.12287298,1,0,100,-33.58861,-1,ERBB.PIK3CA_4,ch1,train
CAMA-1,PIK3CA_4,ERBB,1,1,1,0,100,1,0,100,-54.48843,1,ERBB.PIK3CA_4,ch1,train
DU-4475,PIK3CA_4,ERBB,1,1,0.142616782,0.6938155,14.13636385,1,0,100,-33.75685,-1,ERBB.PIK3CA_4,ch1,train
HCC1187,PIK3CA_4,ERBB,1,1,0.189207356,1.2369042,50.19742637,1,10,90.00004953,10.27425,1,ERBB.PIK3CA_4,ch1,train
HCC1428,PIK3CA_4,ERBB,1,1,1,0.1782707,83.93750259,1.00E-04,0.1,89.86709616,4.725561,1,ERBB.PIK3CA_4,ch1,train
HCC1937,PIK3CA_4,ERBB,1,1,1,0.3112818,72.65586031,0.006875254,1.224304,77.90838181,16.48142,1,ERBB.PIK3CA_4,ch1,train
HCC38,PIK3CA_4,ERBB,1,1,1,10,87.00025981,0.017670757,10,94.49667688,8.18666,1,ERBB.PIK3CA_4,ch1,train
Hs-578-T,PIK3CA_4,ERBB,1,1,0.304208285,10,81.29984867,0.173763912,10,92.35577792,5.811497,1,ERBB.PIK3CA_4,ch1,train
MDA-MB-436,PIK3CA_4,ERBB,1,1,0.269759902,10,85.19954438,0.288229205,10,83.79987936,-14.51429,1,ERBB.PIK3CA_4,ch1,train
MFM-223,PIK3CA_4,ERBB,1,1,0.705352561,0.6496082,0,1,1.0277638,76.24620892,-28.81766,1,ERBB.PIK3CA_4,ch1,train
M14,PIK3CA_4,ERBB,1,1,0.080044451,10,78.94959583,0.221924264,10,40.7176149,-18.21009,-1,ERBB.PIK3CA_4,ch1,train
BT-549,ESR1,AKT_1,1,1,1,10,74.80006383,0.913037313,0.4997111,0,-24.67385,1,AKT_1.ESR1,ch1,train
CAL-148,ESR1,AKT_1,1,1,1,0,100,0.261448664,2.01968,23.13591084,-36.15162,-1,AKT_1.ESR1,ch1,train
CAL-51,ESR1,AKT_1,1,1,1,0,100,1,1.2975847,53.31734371,9.791399,1,AKT_1.ESR1,ch1,train
CAMA-1,ESR1,AKT_1,1,1,0.054632006,1.3999442,56.8561087,0.317909498,10,29.79924442,33.99801,1,AKT_1.ESR1,ch1,train
DU-4475,ESR1,AKT_1,1,1,1,10,83.20005682,0.222341745,0.8553543,0,-18.34233,1,AKT_1.ESR1,ch1,train
HCC1143,ESR1,AKT_1,1,1,1,0,100,0.168050497,0.8434343,68.44974961,-13.36032,1,AKT_1.ESR1,ch1,train
HCC1937,ESR1,AKT_1,1,1,1,0,100,1,0.5739381,43.59387331,-12.8115,1,AKT_1.ESR1,ch1,train
HCC38,ESR1,AKT_1,1,1,1,0,100,0.100338819,10,94.09998896,-11.54618,1,AKT_1.ESR1,ch1,train
Hs-578-T,ESR1,AKT_1,1,1,1,10,88.80007087,1,0.5646611,0.45209167,-6.839067,1,AKT_1.ESR1,ch1,train
MDA-MB-231,ESR1,AKT_1,1,1,1,0,100,0.240753169,1.6934801,85.23036209,1.7249,1,AKT_1.ESR1,ch1,train
MDA-MB-468,ESR1,AKT_1,1,1,1,0,100,0.582836884,0.9724499,32.86319663,-5.470392,1,AKT_1.ESR1,ch1,train
MFM-223,ESR1,AKT_1,1,1,0.112109311,10,90.89977166,0.229422706,0.8624146,8.5816363,-2.276035,1,AKT_1.ESR1,ch1,train
BT-20,FGFR,ESR1,1,1,1,2.3617227,75.845241,0.282437493,10,90.09976429,2.885581,1,ESR1.FGFR,ch1,train
BT-549,FGFR,ESR1,1,1,0.10279585,10,68.24968974,1.00E-04,0.1,91.62597064,9.718463,1,ESR1.FGFR,ch1,train
